"","week","age_group","total_vaccinated","perc_doses"
"483",2022-10-16,"50-64 years",5216,0.000812473081766786
"484",2022-10-16,"65-74 years",3717,0.00114289474299166
"485",2022-10-16,"75+ years",2777,0.00127761866970314
"486",2022-10-23,"0-17 years",9692,0.00253811626311351
"487",2022-10-23,"18-49 years",11990,0.000871658373310998
"488",2022-10-23,"50-64 years",5414,0.000843314659640602
"489",2022-10-23,"65-74 years",3563,0.00109554317171894
"490",2022-10-23,"75+ years",2674,0.0012302313009673
"491",2022-10-30,"0-17 years",8417,0.00220422251203327
"492",2022-10-30,"18-49 years",11531,0.000838289633248467
"493",2022-10-30,"50-64 years",4505,0.00070172377940172
"494",2022-10-30,"65-74 years",3034,0.000932887449619773
"495",2022-10-30,"75+ years",2191,0.0010080167466041
"496",2022-11-06,"0-17 years",8209,0.00214975200205312
"497",2022-11-06,"18-49 years",10570,0.00076842610557942
"498",2022-11-06,"50-64 years",4187,0.000652190336149834
"499",2022-11-06,"65-74 years",2460,0.000756395229421438
"500",2022-11-06,"75+ years",1759,0.00080926584083825
"501",2022-11-13,"0-17 years",7943,0.00208009259986697
"502",2022-11-13,"18-49 years",10432,0.000758393673926633
"503",2022-11-13,"50-64 years",4251,0.000662159331018138
"504",2022-11-13,"65-74 years",2671,0.00082127303161978
"505",2022-11-13,"75+ years",1863,0.000857113281115213
"506",2022-11-20,"0-17 years",4972,0.00130205469048704
"507",2022-11-20,"18-49 years",7916,0.0005754835432135
"508",2022-11-20,"50-64 years",2923,0.000455302687500828
"509",2022-11-20,"65-74 years",1612,0.000495654109685918
"510",2022-11-20,"75+ years",1105,0.000508379052942733
"511",2022-11-27,"0-17 years",7746,0.00202850274185692
"512",2022-11-27,"18-49 years",9292,0.000675517064621
"513",2022-11-27,"50-64 years",3767,0.000586768807326588
"514",2022-11-27,"65-74 years",2302,0.000707813747206565
"515",2022-11-27,"75+ years",1504,0.000691947597851466
"516",2022-12-04,"0-17 years",6696,0.0017535314174379
"517",2022-12-04,"18-49 years",9154,0.000665484632968213
"518",2022-12-04,"50-64 years",3994,0.000622127586000104
"519",2022-12-04,"65-74 years",2251,0.000692132382694169
"520",2022-12-04,"75+ years",1526,0.000702069171756208
"521",2022-12-11,"0-17 years",5176,0.00135547769065988
"522",2022-12-11,"18-49 years",8900,0.000647019142824678
"523",2022-12-11,"50-64 years",3658,0.000569790362941508
"524",2022-12-11,"65-74 years",2130,0.000654927576694172
"525",2022-12-11,"75+ years",1289,0.000593032216509667
"526",2022-12-18,"0-17 years",5066,0.00132667117095884
"527",2022-12-18,"18-49 years",7953,0.000578173398076928
"528",2022-12-18,"50-64 years",2931,0.000456548811859366
"529",2022-12-18,"65-74 years",1512,0.000464906336132201
"530",2022-12-18,"75+ years",1029,0.00047341361581726
"531",2022-12-25,"0-17 years",4498,0.00117792477832074
"532",2022-12-25,"18-49 years",6276,0.000456257543861537
"533",2022-12-25,"50-64 years",2541,0.000395800249380637
"534",2022-12-25,"65-74 years",1288,0.000396031323371875
"535",2022-12-25,"75+ years",741,0.000340913011973362
